page_view;user_engagement;scroll;session_start;first_visit;view_item;view_promotion;add_to_cart;begin_checkout;select_item;view_search_results;add_shipping_info;select_promotion;add_payment_info;click;view_item_list
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
16;13;7;2;0;5;3;0;0;3;5;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
5;3;3;1;1;0;1;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
6;6;5;1;1;0;2;0;0;0;1;0;0;0;0;0
2;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0
3;2;1;1;1;0;2;0;0;0;0;0;1;0;0;0
3;3;1;2;1;0;2;0;0;0;1;0;1;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
4;4;2;3;1;2;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
4;3;1;1;1;0;4;0;0;0;0;0;1;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
5;4;2;1;1;1;1;0;0;1;0;0;0;0;0;0
2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
5;5;1;2;1;0;2;0;0;0;0;0;0;0;0;0
2;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
9;9;6;2;1;3;1;4;2;0;2;1;0;1;0;0
2;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0
3;2;0;1;1;1;1;0;0;0;0;0;0;0;0;0
6;5;4;1;1;3;0;0;0;1;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0
2;2;0;1;1;0;2;0;0;0;0;0;0;0;0;0
3;0;1;2;1;0;3;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
7;4;1;3;0;5;1;0;0;1;0;0;0;0;0;0
21;18;8;1;1;5;2;4;0;1;0;0;0;0;0;0
2;3;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;1;0;2;0;0;0;0;0;0;0;0
33;31;20;2;1;11;5;1;2;0;0;1;0;0;0;0
4;2;0;1;1;4;0;0;0;1;0;0;0;0;0;0
6;6;3;2;1;0;2;0;0;0;0;0;0;0;0;0
22;22;15;2;1;9;2;8;2;0;0;1;0;1;0;0
2;2;0;1;1;1;1;0;0;0;0;0;0;0;0;0
18;14;7;6;1;4;1;0;0;1;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;2;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0
1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0
75;74;29;4;1;16;1;0;16;0;0;8;0;4;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
13;13;5;3;1;6;5;4;0;0;1;0;2;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
31;31;15;4;1;25;3;1;1;0;0;1;0;1;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
81;69;35;9;1;47;6;17;0;12;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
2;2;2;1;1;0;1;0;0;0;0;0;0;0;0;0
20;18;9;3;1;0;5;0;0;0;0;0;0;0;0;0
5;5;1;2;1;2;1;0;0;0;0;0;0;0;0;0
2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
11;10;7;2;0;2;2;0;0;0;2;0;0;0;0;0
12;10;6;1;1;6;1;0;0;1;0;0;0;0;0;0
6;6;4;1;1;0;1;0;0;0;0;0;0;0;0;0
2;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0
5;5;3;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
2;0;0;1;1;1;2;0;0;0;0;0;1;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
4;3;1;1;1;0;1;0;0;0;1;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
9;8;3;2;1;3;3;2;0;1;0;0;0;0;0;0
1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7;7;2;1;1;2;3;0;0;0;0;0;0;0;0;0
10;9;2;1;1;3;0;2;0;1;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
18;14;5;1;0;10;2;1;0;3;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
4;4;1;1;1;3;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;0;2;1;0;2;0;0;0;0;0;0;0;0;0
5;5;4;0;0;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
11;9;6;2;1;4;2;0;0;1;1;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
6;5;0;2;0;2;2;0;0;1;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
6;6;5;1;1;0;3;0;0;0;0;0;0;0;0;0
3;3;1;1;1;0;1;0;0;0;1;0;0;0;0;0
7;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
5;3;2;2;1;5;0;0;0;1;0;0;0;0;0;0
1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
11;10;5;4;1;1;3;1;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
57;53;40;3;1;20;4;16;12;1;2;4;0;5;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0
8;7;3;2;1;3;1;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
8;6;5;3;1;2;2;2;0;0;0;0;0;0;0;0
2;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0
7;7;5;1;1;0;1;0;0;0;0;0;0;0;0;0
2;0;1;1;1;2;0;0;0;1;0;0;0;0;0;0
9;1;1;4;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0
208;202;73;11;1;44;21;7;36;1;1;13;2;10;4;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
20;15;7;3;1;15;1;1;0;4;0;0;0;0;0;0
6;6;2;1;1;1;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
32;29;27;6;0;7;13;0;4;2;0;2;0;1;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
5;4;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
44;39;29;4;0;31;3;3;0;5;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
15;15;6;2;1;3;1;2;0;0;0;0;0;0;0;0
43;39;21;4;1;8;5;1;3;5;0;1;0;4;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
8;7;5;1;1;0;5;0;0;0;0;0;1;0;0;0
4;4;1;2;1;0;2;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;1;2;1;0;2;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;3;2;1;1;2;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0
6;6;1;1;1;1;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
7;3;4;4;0;1;2;0;0;0;0;0;0;0;0;0
12;12;5;2;1;0;4;0;0;0;1;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
3;3;3;2;1;0;0;0;0;0;0;0;0;0;0;0
3;2;2;1;1;1;3;0;0;0;0;0;1;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
39;39;19;5;1;16;2;10;6;0;0;3;0;1;0;0
65;64;48;2;1;56;2;47;32;1;0;11;0;6;0;0
1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
9;7;6;2;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;9;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
4;4;0;1;1;0;0;0;0;0;1;0;0;0;0;0
38;36;14;2;1;27;3;15;2;1;0;1;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
46;43;34;7;0;15;1;5;9;4;0;3;0;3;0;0
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
4;4;4;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
6;4;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
27;25;13;5;1;9;2;4;6;2;0;3;0;3;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7;7;1;1;1;0;2;0;0;0;2;0;0;0;0;0
21;18;11;3;0;6;0;0;1;3;2;1;0;1;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
6;5;4;0;0;0;2;0;0;0;1;0;0;0;0;0
6;4;2;1;0;4;1;0;0;0;1;0;0;0;0;0
21;20;4;1;1;8;4;0;4;0;0;2;1;0;0;0
7;7;4;1;1;0;2;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
36;36;25;2;1;11;0;0;4;0;0;2;0;2;0;0
3;3;3;2;1;0;0;0;0;0;0;0;0;0;0;0
2;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0
2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0
4;4;4;1;1;1;2;0;0;0;0;0;0;0;0;0
3;3;2;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0
7;4;5;3;1;2;0;0;0;0;0;0;0;0;0;0
2;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0
9;8;0;1;1;3;3;0;2;0;0;1;0;0;0;0
2;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
33;33;19;1;1;12;1;0;2;0;0;1;0;2;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
5;4;2;1;1;2;0;0;0;0;0;0;0;0;0;0
4;1;2;2;1;0;2;0;0;0;0;0;1;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0
3;3;3;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
27;26;13;2;1;6;4;0;2;0;0;1;0;0;0;0
3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0
6;3;0;2;1;0;6;0;0;0;0;0;0;0;0;0
1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
8;7;0;1;1;3;2;1;2;0;0;1;0;0;0;0
8;6;4;2;1;3;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;2;1;0;0;1;0;0;0;0;0;0;0;0;0
20;20;8;3;1;2;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
115;115;1;1;1;58;6;0;2;0;2;1;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
10;10;6;1;1;3;2;0;0;0;0;0;0;0;0;0
6;6;5;1;1;1;0;0;0;0;0;0;0;0;0;0
3;3;0;1;1;1;1;0;0;0;0;0;0;0;0;0
2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
5;5;0;1;1;0;0;0;0;0;0;0;0;0;1;0
1;1;1;2;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
56;52;34;6;0;33;6;10;6;2;0;3;0;6;0;0
3;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0
17;15;5;2;1;6;5;0;0;0;0;0;1;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
5;5;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
3;3;0;1;1;0;2;0;0;0;0;0;0;0;0;0
1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
11;11;5;4;1;8;2;0;0;0;0;0;0;0;0;0
9;9;4;5;1;1;4;0;0;0;0;0;0;0;0;0
18;7;7;11;1;14;0;0;0;0;0;0;0;0;0;0
5;5;2;2;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
6;3;5;2;1;1;0;0;0;0;0;0;0;0;0;0
9;7;4;1;1;3;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
7;7;1;2;1;1;3;0;0;0;1;0;0;0;0;0
4;4;1;0;0;2;0;0;0;0;0;0;0;0;0;0
3;3;2;0;0;0;1;0;0;0;0;0;0;0;0;0
9;8;5;2;1;1;3;0;0;0;0;0;0;0;0;0
115;115;1;1;1;53;6;0;2;0;2;1;0;0;0;0
3;3;2;1;1;0;1;0;0;0;0;0;0;0;1;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
3;3;0;1;0;0;2;0;0;0;0;0;0;0;0;0
3;3;3;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
4;4;1;5;1;0;1;0;0;0;1;0;0;0;0;0
2;1;2;1;1;0;0;0;0;0;1;0;0;0;0;0
60;59;23;7;0;18;6;0;4;1;0;2;0;3;2;0
12;9;3;1;1;5;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
3;2;0;1;1;0;2;0;0;0;0;0;0;0;0;0
3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
13;13;6;4;1;2;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;4;4;4;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0
2;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
13;11;6;9;1;0;8;0;0;0;0;0;0;0;0;0
2;2;0;2;1;0;1;0;0;0;0;0;0;0;0;0
2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0
14;14;7;4;1;2;3;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;2;1;0;1;0;0;0;0;0;0;0;0;0
24;24;8;2;1;12;2;3;0;0;2;0;0;0;0;0
21;17;10;2;1;3;2;0;0;0;0;0;1;0;0;0
3;2;0;2;1;0;2;0;0;0;0;0;0;0;0;0
1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
5;2;2;4;1;0;4;0;0;0;0;0;0;0;0;0
6;5;1;4;1;0;2;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
5;5;4;1;1;0;2;0;0;0;0;0;0;0;0;0
3;3;0;1;1;1;1;1;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0
2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0
37;37;12;5;0;21;4;0;1;0;0;1;0;2;2;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
6;6;3;1;0;2;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
4;4;1;2;1;2;0;0;0;0;0;0;0;0;0;0
6;5;0;2;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
5;5;1;2;1;0;3;0;0;0;0;0;0;0;0;0
2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
20;16;18;8;1;0;1;0;0;0;0;0;1;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
4;4;2;2;1;1;2;0;0;0;0;0;0;0;0;0
8;8;4;1;1;11;0;0;0;0;1;0;0;0;0;0
11;8;8;2;1;0;4;0;0;0;0;0;1;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0
4;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
6;6;1;2;1;0;3;0;0;0;0;0;0;0;0;0
9;9;2;4;1;0;2;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;0;0;1;1;0;2;0;0;0;0;0;1;0;0;0
9;8;3;3;1;1;2;0;0;0;0;0;0;0;0;0
4;4;2;1;1;3;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
5;4;4;1;0;0;0;0;0;0;0;0;0;0;0;0
6;4;3;1;1;1;2;0;0;0;2;0;0;0;0;0
3;3;0;1;1;1;1;0;0;0;0;0;0;0;0;0
1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;1;2;1;1;0;1;0;0;0;0;0;0;0;0;0
6;6;2;3;1;3;2;0;0;0;0;0;0;0;0;0
1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
4;3;4;2;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;2;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;2;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
6;6;4;1;1;0;1;0;0;0;0;0;0;0;0;0
2;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;0;3;1;0;2;0;0;0;0;0;0;0;0;0
1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
3;3;0;2;0;0;3;0;0;0;0;0;0;0;0;0
5;5;3;2;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
3;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0
11;7;5;3;0;4;3;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
9;7;2;1;1;0;4;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
5;3;3;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
5;5;5;4;1;0;0;0;0;0;0;0;0;0;0;0
3;1;0;1;1;6;1;0;0;0;0;0;0;0;0;0
15;14;6;2;1;9;1;0;0;0;0;0;0;0;0;0
12;12;5;2;1;8;1;0;0;0;0;0;0;0;0;0
3;3;2;1;1;3;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
115;115;1;1;1;58;6;0;2;0;2;1;0;0;0;0
3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
6;3;3;1;1;4;0;0;0;0;0;0;0;0;0;0
3;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0
12;12;1;1;0;9;0;0;0;0;0;0;0;0;0;0
98;95;39;6;0;25;3;4;7;0;0;5;0;7;2;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
28;22;13;5;2;6;5;0;0;1;0;0;1;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
10;10;9;2;1;2;2;0;0;0;0;0;0;0;0;0
